#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100002740000000,0.008504331,0.027212353,-0.004512856,-0.012199502,0.002451882,-9.711202636
100002750000000,0.001437430,0.037472095,-0.004844477,-0.001359098,-0.003773094,-9.739236078
100002760000000,0.006724221,0.034391164,-0.006513157,0.007467492,0.000584134,-9.718854863
100002770000000,0.005957574,0.034417228,-0.005098538,0.016735130,0.015633806,-9.723175103
100002780000000,0.005417841,0.037922159,-0.006794079,0.009197651,-0.000068008,-9.724548893
100002790000000,0.001438129,0.034432819,-0.013070705,0.003499912,0.001447432,-9.723909376
100002800000000,0.006599670,0.030564677,-0.008008342,-0.008299351,-0.011733635,-9.734810126
100002810000000,0.005791541,0.035510917,-0.007629127,0.000354064,-0.012887093,-9.733446912
100002820000000,0.007501281,0.038534902,-0.003359051,0.003905509,0.006859691,-9.717051663
100002830000000,0.007374101,0.035933062,-0.011884055,-0.000607473,0.005293083,-9.726734562
100002840000000,0.006079177,0.036933772,-0.002027838,-0.007336913,0.002312159,-9.718053217
100002850000000,-0.000732863,0.036892236,-0.004986950,0.004428798,-0.000278817,-9.728999686
100002860000000,0.005313444,0.040010560,-0.004982064,0.002327297,0.004808089,-9.717148071
100002870000000,0.005850871,0.040062963,-0.003313830,0.007610887,-0.002070931,-9.734456076
